symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,sharpe_ratio
NFLX,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,1.4787,1.3333,0.3393,0.31903014834902677,0.8888888888888888,2023-10-31 16:00:00+00:00,12,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-31T13:30:00+00:00, 2023-09-05T08:30:00+00:00, 2023-09-07T08:30:00+00:00, 2023-09-07T12:30:00+00:00, 2023-09-07T14:00:00+00:00, 2023-09-08T10:30:00+00:00, 2023-09-08T15:00:00+00:00, 2023-10-23T10:00:00+00:00, 2023-10-31T14:00:00+00:00]","[2023-08-31T14:00:00+00:00, 2023-09-05T09:00:00+00:00, 2023-09-07T09:00:00+00:00, 2023-09-07T13:00:00+00:00, 2023-09-07T14:30:00+00:00, 2023-09-08T11:00:00+00:00, 2023-09-08T15:30:00+00:00, 2023-10-23T10:30:00+00:00, 2023-10-31T16:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0]","[4.322999999999979, 1.3999999999999773, 0.44999999999998863, 0.7300000000000182, 1.400000000000034, 1.419999999999959, 3.5400000000000205, 1.0399999999999636, -0.9950000000000045]","[1.0024812744938847, 0.3207331042382537, 0.10152284263959133, 0.16569068046666172, 0.31903014834902677, 0.3212815059504862, 0.8063230303168396, 0.2607888863812943, -0.24442370050113113]",2023-11-08 01:12:14,0.8130096311873533847320929175
CAH,ALGO_EMA_RSI_ADX_BB_CGPT,16,14,2,0.3053,1.3125,0.3341,0.3307230292347383,0.875,2023-11-02 14:30:00+00:00,10,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-08T23:00:00+00:00, 2023-09-12T19:00:00+00:00, 2023-09-12T22:30:00+00:00, 2023-09-20T12:00:00+00:00, 2023-09-21T20:00:00+00:00, 2023-09-21T21:30:00+00:00, 2023-10-16T22:00:00+00:00, 2023-10-17T12:30:00+00:00, 2023-10-18T13:30:00+00:00, 2023-10-19T14:30:00+00:00, 2023-10-20T14:00:00+00:00, 2023-10-23T12:00:00+00:00, 2023-10-23T13:30:00+00:00, 2023-10-23T16:30:00+00:00, 2023-10-26T20:00:00+00:00, 2023-11-02T14:00:00+00:00]","[2023-09-08T23:30:00+00:00, 2023-09-12T20:00:00+00:00, 2023-09-12T23:00:00+00:00, 2023-09-20T13:30:00+00:00, 2023-09-21T20:30:00+00:00, 2023-09-21T23:00:00+00:00, 2023-10-16T22:30:00+00:00, 2023-10-17T13:30:00+00:00, 2023-10-18T14:00:00+00:00, 2023-10-19T16:00:00+00:00, 2023-10-20T15:00:00+00:00, 2023-10-23T13:00:00+00:00, 2023-10-23T14:00:00+00:00, 2023-10-23T17:00:00+00:00, 2023-10-26T20:30:00+00:00, 2023-11-02T14:30:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.04999999999999716, 0.01999999999999602, 0.0, 0.46999999999999886, 0.009999999999990905, 0.46999999999999886, 0.060000000000002274, 0.8100000000000023, 0.39000000000000057, 0.2400000000000091, 0.539999999999992, 0.0, 0.3400000000000034, 0.3400000000000034, 0.269999999999996, 0.875]","[0.05631899076368231, 0.022507314877330657, 0.0, 0.5325175617493756, 0.011224604332687065, 0.5302944826808066, 0.06479481641468929, 0.880434782608698, 0.4180064308681678, 0.2587043225180652, 0.5849853753656072, 0.0, 0.3698063954753137, 0.3706126008284319, 0.29163966299416294, 0.9530552227426206]",2023-11-08 00:41:02,0.9354033307602413907087119694
DCGO,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.0167,1.0000,0.2839,0.3616636528028856,0.8888888888888888,2023-11-06 14:00:00+00:00,6,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-11T13:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-19T11:00:00+00:00, 2023-10-20T13:30:00+00:00, 2023-10-26T14:30:00+00:00, 2023-10-26T15:30:00+00:00, 2023-10-26T16:30:00+00:00, 2023-10-26T17:30:00+00:00, 2023-11-06T13:30:00+00:00]","[2023-10-11T13:30:00+00:00, 2023-10-12T18:30:00+00:00, 2023-10-19T12:00:00+00:00, 2023-10-20T14:00:00+00:00, 2023-10-26T15:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-26T17:00:00+00:00, 2023-10-26T18:00:00+00:00, 2023-11-06T14:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.020000000000000462, 0.019999999999999574, 0.11500000000000021, 0.04999999999999982, 0.03000000000000025, 0.020000000000000462, 0.010000000000000675, 0.03500000000000014, -0.15000000000000036]","[0.34246575342466545, 0.3616636528028856, 1.872964169381111, 0.8460236886632796, 0.48192771084337754, 0.3257328990228089, 0.16501650165017617, 0.5828476269775211, -2.4232633279483093]",2023-11-08 00:45:51,0.2128163930693359465729753018
ARKQ,ALGO_EMA_RSI_ADX_BB_CGPT,9,8,1,0.1430,1.1111,0.2786,0.26605558037014826,0.8888888888888888,2023-11-06 19:00:00+00:00,6,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T21:00:00+00:00, 2023-09-13T14:30:00+00:00, 2023-09-15T00:00:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-11T17:30:00+00:00, 2023-10-11T21:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-18T15:00:00+00:00, 2023-11-06T18:30:00+00:00]","[2023-09-11T21:30:00+00:00, 2023-09-13T15:00:00+00:00, 2023-09-15T08:00:00+00:00, 2023-09-29T22:30:00+00:00, 2023-10-11T18:00:00+00:00, 2023-10-11T22:30:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-18T15:30:00+00:00, 2023-11-06T19:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[-0.7970000000000041, 0.10699999999999932, 0.8599999999999994, 0.38000000000000256, 0.009000000000000341, 0.28999999999999915, 0.17999999999999972, 0.13700000000000045, 0.12100000000000222]","[-1.405395873743615, 0.19569829541297704, 1.5602322206095782, 0.7296466973886379, 0.017037065081589257, 0.5489305318947552, 0.3478260869565212, 0.26605558037014826, 0.2475045000818242]",2023-11-08 00:35:05,0.3036867530178211740877737108
FTXO,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0531,1.2857,0.2564,0.13641281339667866,0.8571428571428571,2023-10-20 12:00:00+00:00,23,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-13T19:00:00+00:00, 2023-09-15T17:30:00+00:00, 2023-09-18T14:00:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-18T16:00:00+00:00, 2023-10-19T13:30:00+00:00, 2023-10-19T19:30:00+00:00]","[2023-09-13T19:30:00+00:00, 2023-09-15T18:00:00+00:00, 2023-09-18T15:00:00+00:00, 2023-10-12T18:30:00+00:00, 2023-10-18T17:00:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-20T12:00:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0]","[0.05799999999999983, 0.06099999999999994, 0.028999999999999915, 0.010000000000001563, 0.010000000000001563, 0.21000000000000085, -0.006000000000000227]","[0.2744652659473776, 0.2858749648514385, 0.13641281339667866, 0.04923682914821056, 0.04880429477794809, 1.0299166257969634, -0.02957413249211469]",2023-11-08 00:54:53,0.5998284654639182271027873880
MA,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,1.0350,1.2857,0.2549,0.20427290860588926,0.8571428571428571,2023-10-17 22:30:00+00:00,26,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-31T17:00:00+00:00, 2023-09-13T09:00:00+00:00, 2023-09-13T11:30:00+00:00, 2023-09-13T12:30:00+00:00, 2023-09-19T13:00:00+00:00, 2023-09-19T16:30:00+00:00, 2023-10-17T22:00:00+00:00]","[2023-08-31T17:30:00+00:00, 2023-09-13T11:00:00+00:00, 2023-09-13T12:00:00+00:00, 2023-09-13T13:00:00+00:00, 2023-09-19T13:30:00+00:00, 2023-09-19T17:00:00+00:00, 2023-10-17T22:30:00+00:00]","[1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0599999999999454, 0.06999999999999318, 0.7799999999999727, 1.0200000000000387, 0.8499999999999659, -0.3050000000000068, 3.769999999999982]","[0.2569883870341953, 0.016867469879516428, 0.1877301499434337, 0.24561741475631832, 0.20427290860588926, -0.07406328161045309, 0.947236180904518]",2023-11-08 01:08:25,0.6521965172020907997243122825
GATX,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.2596,1.3750,0.2411,0.16528493082186185,0.875,2023-11-07 17:30:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-13T17:30:00+00:00, 2023-10-13T19:00:00+00:00, 2023-10-18T14:00:00+00:00, 2023-10-18T16:00:00+00:00, 2023-10-18T17:00:00+00:00, 2023-11-06T15:30:00+00:00, 2023-11-07T15:00:00+00:00, 2023-11-07T17:00:00+00:00]","[2023-10-13T18:00:00+00:00, 2023-10-13T19:30:00+00:00, 2023-10-18T15:30:00+00:00, 2023-10-18T16:30:00+00:00, 2023-10-18T17:30:00+00:00, 2023-11-06T16:30:00+00:00, 2023-11-07T15:30:00+00:00, 2023-11-07T17:30:00+00:00]","[1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0]","[0.3499999999999943, 0.1700000000000017, 0.6899999999999977, 0.18000000000000682, -0.01999999999999602, 0.4900000000000091, 0.04200000000000159, 0.17499999999999716]","[0.3234750462107156, 0.15713097328773612, 0.6412043490381913, 0.16651248843663907, -0.018475750577363528, 0.4560685033507158, 0.03921202502100793, 0.16405737320708463]",2023-11-08 00:55:33,0.8984061529711364257831734484
QRVO,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.2075,1.2500,0.2201,0.17448297526968812,0.875,2023-11-07 15:00:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-05T14:00:00+00:00, 2023-09-05T22:00:00+00:00, 2023-09-06T14:30:00+00:00, 2023-09-06T16:00:00+00:00, 2023-09-06T17:00:00+00:00, 2023-09-29T18:30:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-07T14:30:00+00:00]","[2023-09-05T14:30:00+00:00, 2023-09-06T13:30:00+00:00, 2023-09-06T15:30:00+00:00, 2023-09-06T16:30:00+00:00, 2023-09-06T17:30:00+00:00, 2023-09-29T19:00:00+00:00, 2023-11-02T14:30:00+00:00, 2023-11-07T15:00:00+00:00]","[1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2850000000000108, 0.20000000000000284, -0.30999999999998806, 0.10000000000000853, 0.1700000000000017, 0.4899999999999949, 0.03999999999999204, 0.6849999999999881]","[0.2647591620604866, 0.18735362997658347, -0.2918745880802072, 0.09469696969697777, 0.16161232056279276, 0.5139500734214337, 0.048579062424085544, 0.7815173987449948]",2023-11-08 01:19:48,0.5487125355504591928620289414
TCN,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0150,1.2500,0.2051,0.17421653584633034,0.875,2023-11-06 19:00:00+00:00,6,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-08T18:00:00+00:00, 2023-09-11T22:30:00+00:00, 2023-09-21T14:00:00+00:00, 2023-10-12T14:30:00+00:00, 2023-11-06T15:00:00+00:00, 2023-11-06T16:30:00+00:00, 2023-11-06T17:30:00+00:00, 2023-11-06T18:30:00+00:00]","[2023-09-08T18:30:00+00:00, 2023-09-11T23:00:00+00:00, 2023-09-21T14:30:00+00:00, 2023-10-12T15:30:00+00:00, 2023-11-06T16:00:00+00:00, 2023-11-06T17:00:00+00:00, 2023-11-06T18:00:00+00:00, 2023-11-06T19:00:00+00:00]","[1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[0.009999999999999787, 0.0, 0.009999999999999787, 0.040000000000000036, 0.020000000000000462, 0.015000000000000568, 0.009999999999999787, 0.015000000000000568]","[0.12141816415735533, 0.0, 0.12215978499877579, 0.5598320503848851, 0.27894002789400923, 0.20876826722338995, 0.13966480446927076, 0.20993701889433966]",2023-11-08 01:28:39,0.9634927871080483225556683452
ASH,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.1071,1.1250,0.1364,0.13635331845569482,0.875,2023-11-07 20:30:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-21T14:00:00+00:00, 2023-09-22T15:30:00+00:00, 2023-09-22T16:30:00+00:00, 2023-09-22T17:30:00+00:00, 2023-09-22T18:30:00+00:00, 2023-11-07T15:30:00+00:00, 2023-11-07T17:30:00+00:00, 2023-11-07T20:00:00+00:00]","[2023-09-21T14:30:00+00:00, 2023-09-22T16:00:00+00:00, 2023-09-22T17:00:00+00:00, 2023-09-22T18:00:00+00:00, 2023-09-22T19:00:00+00:00, 2023-11-07T16:00:00+00:00, 2023-11-07T18:30:00+00:00, 2023-11-07T20:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.269999999999996, -0.0800000000000125, 0.010000000000005116, 0.031999999999996476, 0.08499999999999375, 0.18999999999999773, 0.21999999999999886, 0.12999999999999545]","[0.32727272727272244, -0.09617696561674982, 0.012029351617953947, 0.03848466626578049, 0.10223719028144546, 0.24787997390736818, 0.28875180469877787, 0.17046944662994418]",2023-11-08 00:35:18,0.5801107367203618561874310442
SBAC,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.2514,1.0000,0.1334,0.2995207667731601,0.8571428571428571,2023-11-07 00:00:00+00:00,5,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-18T14:00:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-17T15:30:00+00:00, 2023-10-27T23:30:00+00:00, 2023-11-02T12:30:00+00:00, 2023-11-06T20:30:00+00:00, 2023-11-06T21:30:00+00:00]","[2023-09-18T14:30:00+00:00, 2023-10-17T14:30:00+00:00, 2023-10-17T16:00:00+00:00, 2023-10-30T08:30:00+00:00, 2023-11-02T13:00:00+00:00, 2023-11-06T21:00:00+00:00, 2023-11-07T00:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.8400000000000034, 0.5999999999999943, 1.210000000000008, 0.4899999999999807, 0.6399999999999864, 0.0800000000000125, -3.0999999999999943]","[0.8522858863310036, 0.2995207667731601, 0.605060506050609, 0.24013722126928727, 0.30424034987639587, 0.0362384489943887, -1.4037312081144695]",2023-11-08 01:22:56,0.1148317317722569630000214962
UNH,ALGO_EMA_RSI_ADX_BB_CGPT,12,11,1,0.6412,1.5000,0.1204,0.15016207642884533,0.9166666666666666,2023-11-03 20:00:00+00:00,9,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-08T13:30:00+00:00, 2023-09-08T18:30:00+00:00, 2023-09-19T13:30:00+00:00, 2023-09-19T15:30:00+00:00, 2023-09-22T13:00:00+00:00, 2023-10-10T22:00:00+00:00, 2023-10-11T13:30:00+00:00, 2023-10-17T18:30:00+00:00, 2023-10-19T14:30:00+00:00, 2023-11-01T12:30:00+00:00, 2023-11-03T14:00:00+00:00, 2023-11-03T19:30:00+00:00]","[2023-09-08T14:00:00+00:00, 2023-09-08T19:00:00+00:00, 2023-09-19T15:00:00+00:00, 2023-09-19T16:30:00+00:00, 2023-09-22T14:00:00+00:00, 2023-10-10T22:30:00+00:00, 2023-10-11T14:00:00+00:00, 2023-10-17T19:00:00+00:00, 2023-10-19T15:30:00+00:00, 2023-11-01T13:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-11-03T20:00:00+00:00]","[1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0]","[0.12000000000000455, 0.5190000000000055, -5.579999999999984, 0.8299999999999841, 4.329999999999984, 0.4500000000000455, 2.910000000000082, 0.15000000000009095, 1.0750000000000455, 0.8899999999999864, 1.3000000000000682, 0.6999999999999318]","[0.024990108082218403, 0.10818788420769686, -1.1534645278650537, 0.17405527827873676, 0.8694779116465832, 0.08591229309456948, 0.5586270444598177, 0.028054163237841507, 0.2029220779220865, 0.16820381009978574, 0.24520436841014548, 0.1321203427579049]",2023-11-08 01:31:52,0.1432365957086300344588550844
VOO,ALGO_EMA_RSI_ADX_BB_CGPT,11,10,1,0.4448,1.7273,0.1123,0.08007607226865351,0.9090909090909091,2023-11-06 20:00:00+00:00,6,EMA_RSI_ADX_BB_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-12T12:00:00+00:00, 2023-10-09T08:30:00+00:00, 2023-10-11T16:30:00+00:00, 2023-10-11T17:30:00+00:00, 2023-10-17T09:00:00+00:00, 2023-10-17T11:30:00+00:00, 2023-10-17T13:00:00+00:00, 2023-10-18T10:30:00+00:00, 2023-10-18T15:00:00+00:00, 2023-10-18T16:00:00+00:00, 2023-11-06T18:30:00+00:00]","[2023-09-12T12:30:00+00:00, 2023-10-09T09:30:00+00:00, 2023-10-11T17:00:00+00:00, 2023-10-11T18:00:00+00:00, 2023-10-17T09:30:00+00:00, 2023-10-17T12:00:00+00:00, 2023-10-17T14:30:00+00:00, 2023-10-18T11:30:00+00:00, 2023-10-18T15:30:00+00:00, 2023-10-18T17:30:00+00:00, 2023-11-06T20:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 3.0, 3.0]","[-0.1150000000000091, 1.3700000000000045, 0.22900000000004184, 0.12000000000000455, 0.3199999999999932, 0.13900000000001, 1.0400000000000205, 0.3199999999999932, 0.2699999999999818, 0.38999999999998636, 0.8100000000000023]","[-0.028064797957861095, 0.35006132461161193, 0.057446611026247804, 0.03011821398991154, 0.08007607226865351, 0.03479697591749111, 0.2610900509627747, 0.08026487408447708, 0.06794845983490583, 0.09814283557299974, 0.20303805083471257]",2023-11-08 01:34:09,0.5244569279585328514572671841
FLC,ALGO_EMA_XOVER_CGPT,7,6,1,0.1341,8.5714,1.0000,1.1644832605531306,0.8571428571428571,2023-11-07 17:30:00+00:00,5,EMA_XOVER_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-31T20:00:00+00:00, 2023-11-01T15:00:00+00:00, 2023-11-02T14:30:00+00:00, 2023-11-02T16:30:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-03T14:30:00+00:00, 2023-11-06T16:00:00+00:00, 2023-11-07T19:00:00+00:00]","[2023-11-01T14:30:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-02T15:30:00+00:00, 2023-11-02T19:30:00+00:00, 2023-11-03T14:00:00+00:00, 2023-11-06T15:30:00+00:00, 2023-11-07T17:30:00+00:00]","[6.0, 12.0, 2.0, 6.0, 4.0, 15.0, 15.0]","[0.2400000000000002, 0.28699999999999903, 0.08699999999999974, 0.16000000000000014, 0.20500000000000007, -0.129999999999999, 0.08999999999999986]","[1.840490797546014, 2.1546546546546477, 0.6388134224245521, 1.1644832605531306, 1.4812138728323705, -0.9279086366880728, 0.6479481641468672]",2023-11-08 04:18:16,0.9974347485593050603199926802
NPCT,ALGO_EMA_XOVER_CGPT,7,6,1,0.0793,11.2857,0.8657,1.141274238227144,0.8571428571428571,2023-11-07 16:00:00+00:00,5,EMA_XOVER_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-31T13:30:00+00:00, 2023-10-31T19:30:00+00:00, 2023-11-01T18:30:00+00:00, 2023-11-02T14:30:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-03T14:30:00+00:00, 2023-11-06T19:30:00+00:00, 2023-11-07T16:30:00+00:00]","[2023-10-31T19:00:00+00:00, 2023-11-01T18:00:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-02T19:30:00+00:00, 2023-11-03T14:00:00+00:00, 2023-11-06T19:00:00+00:00, 2023-11-07T16:00:00+00:00]","[10.0, 14.0, 8.0, 10.0, 5.0, 23.0, 9.0]","[0.08000000000000007, 0.10299999999999976, 0.14100000000000001, 0.120000000000001, 0.11999999999999922, -0.08000000000000007, 0.0710000000000015]","[0.897867564534232, 1.141274238227144, 1.5443592552026286, 1.291711517761044, 1.2752391073326164, -0.8416622830089433, 0.7513227513227673]",2023-11-08 04:44:20,1.096847119970559630062848114
SDHY,ALGO_EMA_XOVER_CGPT,9,8,1,0.0280,6.4444,0.1956,0.20661157024794174,0.8888888888888888,2023-11-07 23:30:00+00:00,4,EMA_XOVER_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-11-01T19:30:00+00:00, 2023-11-01T23:00:00+00:00, 2023-11-02T14:30:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-02T23:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-11-03T23:00:00+00:00, 2023-11-06T18:30:00+00:00, 2023-11-07T00:00:00+00:00, 2023-11-08T00:00:00+00:00]","[2023-11-01T22:30:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-02T16:30:00+00:00, 2023-11-02T22:30:00+00:00, 2023-11-03T14:30:00+00:00, 2023-11-03T22:30:00+00:00, 2023-11-06T18:00:00+00:00, 2023-11-06T23:30:00+00:00, 2023-11-07T23:30:00+00:00]","[2.0, 2.0, 4.0, 7.0, 3.0, 11.0, 8.0, 6.0, 15.0]","[0.012000000000000455, 0.09999999999999964, 0.004999999999999005, 0.0600000000000005, 0.11999999999999922, 0.03500000000000014, -0.13000000000000078, 0.019999999999999574, 0.030000000000001137]","[0.08422234699607282, 0.7012622720897591, 0.03466204506065168, 0.41580041580041927, 0.8281573498964748, 0.23947998631543033, -0.8873720136518823, 0.13793103448275568, 0.20661157024794174]",2023-11-08 04:59:24,0.3022638739244344433437866942
BLOK,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.3011,2.4286,1.4144,1.2791228871630933,0.8571428571428571,2023-11-07 21:00:00+00:00,5,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-09T13:30:00+00:00, 2023-10-24T12:00:00+00:00, 2023-10-24T13:30:00+00:00, 2023-10-25T15:00:00+00:00, 2023-10-31T15:00:00+00:00, 2023-11-06T13:00:00+00:00, 2023-11-07T18:30:00+00:00]","[2023-10-09T14:00:00+00:00, 2023-10-24T13:00:00+00:00, 2023-10-24T14:00:00+00:00, 2023-10-25T16:00:00+00:00, 2023-10-31T18:00:00+00:00, 2023-11-06T13:30:00+00:00, 2023-11-07T21:00:00+00:00]","[1.0, 1.0, 1.0, 2.0, 6.0, 1.0, 5.0]","[0.0799999999999983, 0.40000000000000213, 0.46000000000000085, 0.15000000000000213, -0.012000000000000455, 0.75, 0.28000000000000114]","[0.40404040404039543, 1.980198019801991, 2.2072936660268754, 0.717703349282307, -0.0584795321637449, 3.3707865168539324, 1.2791228871630933]",2023-11-08 06:30:51,1.234881195302839835678992662
GEOS,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.1659,1.5714,1.2529,0.867768595041326,0.8571428571428571,2023-10-17 18:30:00+00:00,26,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T16:00:00+00:00, 2023-09-20T15:00:00+00:00, 2023-09-22T21:00:00+00:00, 2023-09-22T23:30:00+00:00, 2023-09-25T13:00:00+00:00, 2023-10-09T19:00:00+00:00, 2023-10-17T17:00:00+00:00]","[2023-09-11T17:00:00+00:00, 2023-09-20T15:30:00+00:00, 2023-09-22T23:00:00+00:00, 2023-09-25T09:30:00+00:00, 2023-09-25T13:30:00+00:00, 2023-10-09T19:30:00+00:00, 2023-10-17T18:30:00+00:00]","[2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0]","[0.10500000000000043, 0.09600000000000009, 0.4299999999999997, 0.2400000000000002, 0.21000000000000085, -0.009999999999999787, 0.08999999999999986]","[0.867768595041326, 0.8265885999655596, 3.245283018867923, 1.7155110793423891, 1.522842639593915, -0.0814332247556986, 0.6736526946107774]",2023-11-08 06:47:54,1.223161257425867129129674043
OPRX,ALGO_KAMA_STOCHRSI_VWAP_CGPT,9,8,1,0.1001,1.2222,1.1581,1.0526315789473637,0.8888888888888888,2023-11-07 17:30:00+00:00,5,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-28T20:00:00+00:00, 2023-10-17T15:00:00+00:00, 2023-11-01T16:00:00+00:00, 2023-11-02T16:30:00+00:00, 2023-11-03T19:00:00+00:00, 2023-11-03T20:00:00+00:00, 2023-11-07T14:00:00+00:00, 2023-11-07T15:30:00+00:00, 2023-11-07T17:00:00+00:00]","[2023-09-29T14:00:00+00:00, 2023-10-17T15:30:00+00:00, 2023-11-01T16:30:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-03T19:30:00+00:00, 2023-11-03T22:30:00+00:00, 2023-11-07T14:30:00+00:00, 2023-11-07T16:00:00+00:00, 2023-11-07T17:30:00+00:00]","[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]","[0.10500000000000043, 0.0600000000000005, 0.08399999999999963, 0.06999999999999851, -0.08000000000000007, 0.40000000000000036, 0.14400000000000013, 0.10500000000000043, 0.0129999999999999]","[1.3609850939727859, 0.671140939597321, 1.0526315789473637, 0.8526187576126492, -0.9411764705882361, 4.70588235294118, 1.491300745650374, 1.0948905109489095, 0.13433915469670252]",2023-11-08 07:05:44,0.7678563303730009097880960961
PHIN,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.2544,2.2857,0.9569,1.1218568665377142,0.8571428571428571,2023-10-24 14:30:00+00:00,19,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-04T13:30:00+00:00, 2023-10-05T17:30:00+00:00, 2023-10-09T14:00:00+00:00, 2023-10-11T12:30:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-18T15:30:00+00:00, 2023-10-24T14:00:00+00:00]","[2023-10-04T14:00:00+00:00, 2023-10-05T23:00:00+00:00, 2023-10-09T15:00:00+00:00, 2023-10-11T14:00:00+00:00, 2023-10-17T14:30:00+00:00, 2023-10-18T16:00:00+00:00, 2023-10-24T14:30:00+00:00]","[1.0, 7.0, 2.0, 3.0, 1.0, 1.0, 1.0]","[0.28999999999999915, 0.17999999999999972, 0.3260000000000005, 0.14999999999999858, 0.620000000000001, -0.17999999999999972, 0.3949999999999996]","[1.1218568665377142, 0.6888633754305385, 1.221889055472266, 0.5468465184104943, 2.258652094717672, -0.6495849873691797, 1.5099388379204877]",2023-11-08 07:07:33,1.074768737636807586243096937
