symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,sharpe_ratio
NU,ALGO_RSI_EMA_ADX_CGPT,11,10,1,0.1141,1.5455,1.3948,1.0191846522781878,0.9090909090909091,2023-11-10 16:00:00+00:00,7,RSI_EMA_ADX_CGPT_P1.5_L.5_AVR_1H_STOCK_RESULTS,"[2023-10-27T19:00:00+00:00, 2023-10-27T21:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T18:00:00+00:00, 2023-11-02T21:00:00+00:00, 2023-11-06T19:00:00+00:00, 2023-11-06T21:00:00+00:00, 2023-11-08T16:00:00+00:00, 2023-11-08T18:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-09T21:00:00+00:00]","[2023-10-27T20:00:00+00:00, 2023-10-30T16:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-02T19:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-11-06T20:00:00+00:00, 2023-11-07T15:00:00+00:00, 2023-11-08T17:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-09T20:00:00+00:00, 2023-11-10T16:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 1.0, 2.0]","[0.004999999999999005, 0.08500000000000085, 0.07500000000000107, 0.030000000000001137, 0.4250000000000007, 0.03999999999999915, 0.17499999999999893, 0.120000000000001, 0.08500000000000085, -0.07000000000000028, 0.28500000000000014]","[0.06238303181533381, 1.0598503740648486, 0.925925925925939, 0.3678724708767767, 5.259900990099019, 0.48076923076922046, 2.1033653846153717, 1.4554275318374894, 1.0191846522781878, -0.8383233532934166, 3.446191051995165]",2023-11-14 19:55:01,0.8537835757084926372106034878
SCHO,ALGO_RSI_EMA_ADX_CGPT,7,7,0,0.0753,6.8571,0.1578,0.12547051442911392,1.0,2023-11-13 21:00:00+00:00,3,RSI_EMA_ADX_CGPT_P1.5_L.5_AVR_1H_STOCK_RESULTS,"[2023-10-02T16:00:00+00:00, 2023-10-03T16:00:00+00:00, 2023-10-17T16:00:00+00:00, 2023-10-19T18:00:00+00:00, 2023-10-25T17:00:00+00:00, 2023-10-31T15:00:00+00:00, 2023-11-10T20:00:00+00:00]","[2023-10-02T21:00:00+00:00, 2023-10-04T16:00:00+00:00, 2023-10-19T17:00:00+00:00, 2023-10-19T19:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-11-01T19:00:00+00:00, 2023-11-13T21:00:00+00:00]","[5.0, 6.0, 13.0, 1.0, 5.0, 10.0, 8.0]","[0.259999999999998, 0.06499999999999773, 0.028000000000005798, 0.01099999999999568, 0.060000000000002274, 0.0799999999999983, 0.022999999999996135]","[0.5453020134228146, 0.1363684044896627, 0.05866700190668971, 0.023037131667669856, 0.12547051442911392, 0.16757436112274465, 0.04807993812320198]",2023-11-14 20:02:32,0.8698339357555769803749210142
AVTA,ALGO_RSI_EMA_ADX_CGPT,8,8,0,0.0319,3.2500,0.1244,0.07822431044704273,1.0,2023-10-26 16:00:00+00:00,22,RSI_EMA_ADX_CGPT_P1.5_L.5_AVR_1H_STOCK_RESULTS,"[2023-10-09T15:00:00+00:00, 2023-10-09T20:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-16T16:00:00+00:00, 2023-10-23T15:00:00+00:00, 2023-10-24T15:00:00+00:00, 2023-10-24T17:00:00+00:00, 2023-10-26T15:00:00+00:00]","[2023-10-09T18:00:00+00:00, 2023-10-10T16:00:00+00:00, 2023-10-13T16:00:00+00:00, 2023-10-17T16:00:00+00:00, 2023-10-23T16:00:00+00:00, 2023-10-24T16:00:00+00:00, 2023-10-25T16:00:00+00:00, 2023-10-26T16:00:00+00:00]","[3.0, 2.0, 6.0, 7.0, 1.0, 1.0, 5.0, 1.0]","[0.029999999999997584, 0.010000000000001563, 0.08999999999999986, 0.06499999999999773, 0.004999999999999005, 0.010000000000001563, 0.00999999999999801, 0.03500000000000014]","[0.11734793663210476, 0.0391006842619807, 0.35142522452167063, 0.2535101404056073, 0.01945525291828407, 0.03891050583658196, 0.03892565200466333, 0.1361602801011482]",2023-11-14 19:25:54,0.9823829973630686719901815095
ARMK,ALGO_RSI_EMA_ADX_CGPT,14,14,0,0.9039,2.7857,3.4104,0.3669468541163266,1.0,2023-11-10 15:00:00+00:00,7,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-19T15:00:00+00:00, 2023-10-19T20:00:00+00:00, 2023-10-20T19:00:00+00:00, 2023-10-23T18:00:00+00:00, 2023-10-24T16:00:00+00:00, 2023-10-26T20:00:00+00:00, 2023-10-27T18:00:00+00:00, 2023-10-30T19:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-07T15:00:00+00:00, 2023-11-08T18:00:00+00:00, 2023-11-08T20:00:00+00:00, 2023-11-09T15:00:00+00:00, 2023-11-09T20:00:00+00:00]","[2023-10-19T16:00:00+00:00, 2023-10-20T16:00:00+00:00, 2023-10-23T15:00:00+00:00, 2023-10-23T21:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-27T16:00:00+00:00, 2023-10-30T18:00:00+00:00, 2023-10-30T20:00:00+00:00, 2023-11-01T18:00:00+00:00, 2023-11-07T16:00:00+00:00, 2023-11-08T19:00:00+00:00, 2023-11-08T21:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-10T15:00:00+00:00]","[1.0, 3.0, 2.0, 3.0, 13.0, 2.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0.20500000000000185, 0.09499999999999886, 0.030000000000001137, 10.750000000000004, 0.6600000000000001, 0.09999999999999787, 0.10500000000000043, 0.05000000000000071, 0.14000000000000057, 0.2799999999999976, 0.08000000000000185, 0.05999999999999872, 0.06500000000000128, 0.03500000000000014]","[0.776074200265008, 0.359712230215823, 0.11333585190782447, 40.64272211720228, 2.5090287017677255, 0.3741814780168302, 0.3939223410241997, 0.18726591760299893, 0.5223880597014946, 1.0079193664506751, 0.286944045911054, 0.2154011847065113, 0.23156394727467502, 0.1257861635220131]",2023-11-14 07:23:38,0.3283816188964782816217354604
NU,ALGO_RSI_EMA_ADX_CGPT,10,10,0,0.1245,1.8000,1.5190,1.0395175131715182,1.0,2023-11-10 16:00:00+00:00,7,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-27T19:00:00+00:00, 2023-10-27T21:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T18:00:00+00:00, 2023-11-02T21:00:00+00:00, 2023-11-06T19:00:00+00:00, 2023-11-06T21:00:00+00:00, 2023-11-08T16:00:00+00:00, 2023-11-08T18:00:00+00:00, 2023-11-09T19:00:00+00:00]","[2023-10-27T20:00:00+00:00, 2023-10-30T16:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-02T19:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-11-06T20:00:00+00:00, 2023-11-07T15:00:00+00:00, 2023-11-08T17:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-10T16:00:00+00:00]","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 4.0]","[0.004999999999999005, 0.08500000000000085, 0.07500000000000107, 0.030000000000001137, 0.4250000000000007, 0.03999999999999915, 0.17499999999999893, 0.120000000000001, 0.08500000000000085, 0.20500000000000007]","[0.06238303181533381, 1.0598503740648486, 0.925925925925939, 0.3678724708767767, 5.259900990099019, 0.48076923076922046, 2.1033653846153717, 1.4554275318374894, 1.0191846522781878, 2.4550898203592824]",2023-11-14 07:52:35,1.049892738506163566902745995
NETI,ALGO_RSI_EMA_ADX_CGPT,6,6,0,0.0900,4.1667,0.9049,0.6030199383673664,1.0,2023-11-09 16:00:00+00:00,8,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-30T16:00:00+00:00, 2023-11-01T16:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-03T18:00:00+00:00, 2023-11-08T19:00:00+00:00, 2023-11-08T21:00:00+00:00, 2023-11-10T16:00:00+00:00]","[2023-10-31T16:00:00+00:00, 2023-11-02T16:00:00+00:00, 2023-11-02T18:00:00+00:00, 2023-11-06T20:00:00+00:00, 2023-11-08T20:00:00+00:00, 2023-11-09T16:00:00+00:00]","[6.0, 6.0, 1.0, 9.0, 1.0, 2.0]","[0.1899999999999995, 0.03999999999999915, 0.019999999999999574, 0.08000000000000007, 0.009999999999999787, 0.1999999999999993]","[1.923076923076918, 0.4004004004003919, 0.20020020020019594, 0.8056394763343411, 0.09985022466300335, 1.9999999999999927]",2023-11-14 07:51:39,1.143220306151397870509009041
PHI,ALGO_RSI_EMA_ADX_CGPT,9,9,0,0.1876,3.2222,0.8795,0.651162790697677,1.0,2023-11-10 16:00:00+00:00,7,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-03T20:00:00+00:00, 2023-10-20T15:00:00+00:00, 2023-10-20T20:00:00+00:00, 2023-10-23T18:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-27T16:00:00+00:00, 2023-10-30T19:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-13T17:00:00+00:00]","[2023-10-04T15:00:00+00:00, 2023-10-20T17:00:00+00:00, 2023-10-23T17:00:00+00:00, 2023-10-24T16:00:00+00:00, 2023-10-26T17:00:00+00:00, 2023-10-30T18:00:00+00:00, 2023-10-31T17:00:00+00:00, 2023-11-09T18:00:00+00:00, 2023-11-10T16:00:00+00:00]","[1.0, 2.0, 3.0, 4.0, 1.0, 8.0, 4.0, 2.0, 4.0]","[0.46000000000000085, 0.17999999999999972, 0.14000000000000057, 0.3500000000000014, 0.10999999999999943, 0.14999999999999858, 0.038999999999997925, 0.120000000000001, 0.13899999999999935]","[2.2482893450635424, 0.8383791336748939, 0.651162790697677, 1.6301816488123029, 0.5076142131979668, 0.6967022758940946, 0.17988100179880043, 0.5388414907947957, 0.6246910251224634]",2023-11-14 07:55:37,1.422572463676977999245802038
EAT,ALGO_RSI_EMA_ADX_CGPT,11,10,1,0.2857,3.6364,0.8653,0.642464111155523,0.9090909090909091,2023-11-13 21:00:00+00:00,3,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-19T15:00:00+00:00, 2023-10-23T20:00:00+00:00, 2023-10-24T17:00:00+00:00, 2023-10-26T17:00:00+00:00, 2023-10-27T18:00:00+00:00, 2023-11-02T17:00:00+00:00, 2023-11-08T18:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-10T17:00:00+00:00, 2023-11-10T21:00:00+00:00, 2023-11-13T19:00:00+00:00]","[2023-10-19T16:00:00+00:00, 2023-10-24T16:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-26T19:00:00+00:00, 2023-10-27T20:00:00+00:00, 2023-11-02T20:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-10T16:00:00+00:00, 2023-11-10T20:00:00+00:00, 2023-11-13T18:00:00+00:00, 2023-11-13T21:00:00+00:00]","[1.0, 2.0, 12.0, 2.0, 2.0, 3.0, 5.0, 4.0, 3.0, 4.0, 2.0]","[0.5399999999999991, 0.20900000000000318, 0.05999999999999517, 0.8449999999999989, 0.1700000000000017, 0.269999999999996, 0.519999999999996, -0.10000000000000142, 0.48400000000000176, 0.0449999999999946, 0.10000000000000142]","[1.620648259303719, 0.642464111155523, 0.18547140649148428, 2.636916835699793, 0.5217925107427922, 0.8038106579338968, 1.543026706231442, -0.2961208172934599, 1.433012583271656, 0.1325478645066115, 0.2948982601002696]",2023-11-14 07:34:01,1.042719829301524053182695912
GABC,ALGO_RSI_EMA_ADX_CGPT,6,6,0,0.1915,2.6667,0.6975,0.7146942953481983,1.0,2023-11-10 18:00:00+00:00,7,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-01T16:00:00+00:00, 2023-11-02T18:00:00+00:00, 2023-11-07T17:00:00+00:00, 2023-11-08T16:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-10T16:00:00+00:00]","[2023-11-02T16:00:00+00:00, 2023-11-02T19:00:00+00:00, 2023-11-07T19:00:00+00:00, 2023-11-08T19:00:00+00:00, 2023-11-09T21:00:00+00:00, 2023-11-10T18:00:00+00:00]","[6.0, 1.0, 2.0, 3.0, 2.0, 2.0]","[0.19000000000000128, 0.10000000000000142, 0.08400000000000318, 0.25, 0.1999999999999993, 0.3249999999999993]","[0.7068452380952429, 0.3705075954057111, 0.3031615417929955, 0.9085953116481919, 0.7225433526011535, 1.1734970211229439]",2023-11-14 07:39:12,2.291232394768569947849694062
UVSP,ALGO_RSI_EMA_ADX_CGPT,6,6,0,0.1020,3.0000,0.5846,0.5204608051020571,1.0,2023-11-13 21:00:00+00:00,3,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-11-07T16:00:00+00:00, 2023-11-08T16:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-09T19:00:00+00:00, 2023-11-13T16:00:00+00:00, 2023-11-13T20:00:00+00:00]","[2023-11-07T19:00:00+00:00, 2023-11-09T15:00:00+00:00, 2023-11-09T17:00:00+00:00, 2023-11-10T18:00:00+00:00, 2023-11-13T17:00:00+00:00, 2023-11-13T21:00:00+00:00]","[3.0, 6.0, 1.0, 6.0, 1.0, 1.0]","[0.120000000000001, 0.010000000000001563, 0.030000000000001137, 0.2699999999999996, 0.11200000000000188, 0.07000000000000028]","[0.6841505131128905, 0.05714285714286607, 0.1703577512776896, 1.5552995391705045, 0.641833810888263, 0.39908779931585114]",2023-11-14 08:07:06,1.165351607496448382247014438
CL,ALGO_RSI_EMA_ADX_CGPT,9,9,0,0.3250,2.8889,0.4449,0.4209260372820364,1.0,2023-11-13 16:00:00+00:00,4,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-23T16:00:00+00:00, 2023-10-23T18:00:00+00:00, 2023-10-24T18:00:00+00:00, 2023-10-25T15:00:00+00:00, 2023-10-27T16:00:00+00:00, 2023-11-08T18:00:00+00:00, 2023-11-09T16:00:00+00:00, 2023-11-10T16:00:00+00:00, 2023-11-13T15:00:00+00:00]","[2023-10-23T17:00:00+00:00, 2023-10-24T16:00:00+00:00, 2023-10-24T19:00:00+00:00, 2023-10-25T16:00:00+00:00, 2023-10-30T16:00:00+00:00, 2023-11-08T21:00:00+00:00, 2023-11-09T21:00:00+00:00, 2023-11-10T18:00:00+00:00, 2023-11-13T16:00:00+00:00]","[1.0, 5.0, 1.0, 1.0, 7.0, 3.0, 5.0, 2.0, 1.0]","[0.3400000000000034, 0.35999999999999943, 0.37999999999999545, 0.29000000000000625, 0.8800000000000097, 0.18500000000000227, 0.09000000000000341, 0.31500000000001194, 0.08500000000000796]","[0.46932155428256395, 0.4975812024879052, 0.5243549054781227, 0.3974235987392165, 1.2163096060815615, 0.24651875541342166, 0.11990407673861365, 0.4209260372820364, 0.11165112307895436]",2023-11-14 07:29:23,1.391610768337239548590203864
SCHO,ALGO_RSI_EMA_ADX_CGPT,7,7,0,0.0753,6.8571,0.1578,0.12547051442911392,1.0,2023-11-13 21:00:00+00:00,3,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-02T16:00:00+00:00, 2023-10-03T16:00:00+00:00, 2023-10-17T16:00:00+00:00, 2023-10-19T18:00:00+00:00, 2023-10-25T17:00:00+00:00, 2023-10-31T15:00:00+00:00, 2023-11-10T20:00:00+00:00]","[2023-10-02T21:00:00+00:00, 2023-10-04T16:00:00+00:00, 2023-10-19T17:00:00+00:00, 2023-10-19T19:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-11-01T19:00:00+00:00, 2023-11-13T21:00:00+00:00]","[5.0, 6.0, 13.0, 1.0, 5.0, 10.0, 8.0]","[0.259999999999998, 0.06499999999999773, 0.028000000000005798, 0.01099999999999568, 0.060000000000002274, 0.0799999999999983, 0.022999999999996135]","[0.5453020134228146, 0.1363684044896627, 0.05866700190668971, 0.023037131667669856, 0.12547051442911392, 0.16757436112274465, 0.04807993812320198]",2023-11-14 08:00:03,0.8698339357555769803749210142
AVTA,ALGO_RSI_EMA_ADX_CGPT,8,8,0,0.0319,3.2500,0.1244,0.07822431044704273,1.0,2023-10-26 16:00:00+00:00,22,RSI_EMA_ADX_CGPT_P1.5_L1.5_AVR_1H_STOCK_RESULTS,"[2023-10-09T15:00:00+00:00, 2023-10-09T20:00:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-16T16:00:00+00:00, 2023-10-23T15:00:00+00:00, 2023-10-24T15:00:00+00:00, 2023-10-24T17:00:00+00:00, 2023-10-26T15:00:00+00:00]","[2023-10-09T18:00:00+00:00, 2023-10-10T16:00:00+00:00, 2023-10-13T16:00:00+00:00, 2023-10-17T16:00:00+00:00, 2023-10-23T16:00:00+00:00, 2023-10-24T16:00:00+00:00, 2023-10-25T16:00:00+00:00, 2023-10-26T16:00:00+00:00]","[3.0, 2.0, 6.0, 7.0, 1.0, 1.0, 5.0, 1.0]","[0.029999999999997584, 0.010000000000001563, 0.08999999999999986, 0.06499999999999773, 0.004999999999999005, 0.010000000000001563, 0.00999999999999801, 0.03500000000000014]","[0.11734793663210476, 0.0391006842619807, 0.35142522452167063, 0.2535101404056073, 0.01945525291828407, 0.03891050583658196, 0.03892565200466333, 0.1361602801011482]",2023-11-14 07:24:27,0.9823829973630686719901815095
SNX,ALGO_RSI_EMA_ADX_CGPT,7,7,0,0.6554,2.8571,0.6574,0.7489822536658727,1.0,2023-11-07 22:00:00+00:00,9,RSI_EMA_ADX_CGPT_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-09-18T15:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-21T17:00:00+00:00, 2023-09-21T20:00:00+00:00, 2023-09-21T23:00:00+00:00, 2023-09-22T20:00:00+00:00, 2023-11-07T15:00:00+00:00]","[2023-09-18T17:00:00+00:00, 2023-09-21T16:00:00+00:00, 2023-09-21T18:00:00+00:00, 2023-09-21T22:00:00+00:00, 2023-09-22T14:00:00+00:00, 2023-09-25T14:00:00+00:00, 2023-11-07T22:00:00+00:00]","[2.0, 2.0, 1.0, 1.0, 3.0, 4.0, 7.0]","[0.5630000000000024, 0.7580000000000098, 0.33899999999999864, 0.010000000000005116, 0.9959999999999951, 0.902000000000001, 1.0200000000000102]","[0.5632309246791208, 0.7489822536658727, 0.33388159514640425, 0.009897560251403094, 0.9856994408431838, 0.8871578491831665, 1.0728936573051544]",2023-11-13 20:07:43,1.820971811094771235607605414
PNT,ALGO_RSI_EMA_ADX_CGPT,22,20,2,0.0521,3.4091,0.4103,0.27574630966921654,0.9090909090909091,2023-11-06 19:00:00+00:00,11,RSI_EMA_ADX_CGPT_P1_L.75_AV_1H_STOCK_RESULTS,"[2023-10-16T19:00:00+00:00, 2023-10-16T22:00:00+00:00, 2023-10-17T14:00:00+00:00, 2023-10-23T16:00:00+00:00, 2023-10-23T18:00:00+00:00, 2023-10-24T11:00:00+00:00, 2023-10-24T15:00:00+00:00, 2023-10-25T20:00:00+00:00, 2023-10-25T22:00:00+00:00, 2023-10-26T14:00:00+00:00, 2023-10-26T19:00:00+00:00, 2023-10-27T12:00:00+00:00, 2023-10-27T17:00:00+00:00, 2023-10-27T20:00:00+00:00, 2023-10-30T14:00:00+00:00, 2023-10-31T15:00:00+00:00, 2023-10-31T19:00:00+00:00, 2023-11-01T20:00:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-03T14:00:00+00:00, 2023-11-03T19:00:00+00:00, 2023-11-06T18:00:00+00:00]","[2023-10-16T21:00:00+00:00, 2023-10-16T23:00:00+00:00, 2023-10-18T12:00:00+00:00, 2023-10-23T17:00:00+00:00, 2023-10-23T20:00:00+00:00, 2023-10-24T14:00:00+00:00, 2023-10-25T16:00:00+00:00, 2023-10-25T21:00:00+00:00, 2023-10-26T13:00:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-26T22:00:00+00:00, 2023-10-27T14:00:00+00:00, 2023-10-27T19:00:00+00:00, 2023-10-30T13:00:00+00:00, 2023-10-31T14:00:00+00:00, 2023-10-31T16:00:00+00:00, 2023-11-01T19:00:00+00:00, 2023-11-01T21:00:00+00:00, 2023-11-02T15:00:00+00:00, 2023-11-03T15:00:00+00:00, 2023-11-06T17:00:00+00:00, 2023-11-06T19:00:00+00:00]","[2.0, 1.0, 8.0, 1.0, 2.0, 3.0, 12.0, 1.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0, 9.0, 1.0, 9.0, 1.0, 1.0, 1.0, 6.0, 1.0]","[-0.02400000000000091, 0.02000000000000135, 0.13500000000000156, 0.08999999999999986, 0.019999999999999574, 0.0600000000000005, 0.09500000000000064, -0.019999999999999574, 0.03999999999999915, 0.07000000000000028, 0.004999999999999005, 0.07000000000000028, 0.049999999999998934, 0.009999999999999787, 0.030000000000001137, 0.0649999999999995, 0.019999999999999574, 0.009999999999999787, 0.02999999999999936, 0.0649999999999995, 0.009999999999999787, 0.29499999999999993]","[-0.19088523025531623, 0.15860428231563323, 1.0735586481113444, 0.7042253521126749, 0.15673981191222236, 0.47430830039526084, 0.7471490365709842, -0.1569858712715822, 0.3147128245475936, 0.551181102362207, 0.039385584875927575, 0.551181102362207, 0.3938558487593457, 0.07880220646177925, 0.23622047244095384, 0.5128205128205088, 0.15785319652722632, 0.07892659826361316, 0.23677979479083947, 0.5106048703849136, 0.0784929356357911, 2.3191823899371062]",2023-11-13 20:01:21,0.7749053122756743486908675631
